epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.22768561173193524,0.8534379,0.39994037,0.4970066,0.7456011
1,0.05162066228613995,0.5233249,0.32156125,0.396579,0.83802414
2,0.04441907258422405,0.4838723,0.32450968,0.42265514,0.8160232
3,0.038090107374978706,0.4483293,0.3238144,0.42167276,0.81687737
4,0.03503381385556205,0.43384504,0.39687812,0.54013145,0.69953775
5,0.03388183622962177,0.42511237,0.29967415,0.41464713,0.82292867
6,0.03144981499756074,0.41063815,0.3301944,0.42552024,0.8135204
7,0.02973998295830871,0.40129843,0.3130965,0.3996108,0.8355381
8,0.027659326889242615,0.38898665,0.32410008,0.41717213,0.82076555
9,0.026851951319834973,0.3806986,0.5973675,0.814213,0.3172418
10,0.02589172824869483,0.37634838,0.33998388,0.44133544,0.7994011
11,0.02509688041956708,0.3705746,0.33631384,0.47100082,0.77152735
12,0.02416440733093268,0.3635594,0.3301738,0.4233701,0.8154002
13,0.023153045922096244,0.35633168,0.3503038,0.46419168,0.77808553
14,0.022510547533399483,0.35211614,0.34139228,0.46753994,0.77487266
15,0.021204255162995136,0.34163734,0.28739703,0.38669017,0.84600127
16,0.02058595932672351,0.3385488,0.3891654,0.5653204,0.6708604
17,0.019982456823723994,0.3321962,0.32666618,0.448259,0.79305786
18,0.01921411192168441,0.3281133,0.39940533,0.5859124,0.6464455
19,0.01864653314388709,0.32095364,0.3598361,0.49580067,0.74683416
20,0.018048319960331814,0.3156958,0.3404427,0.4582014,0.78377604
21,0.017624651076590912,0.3124413,0.3794615,0.53444827,0.7058274
22,0.01723428097154413,0.31071582,0.39645422,0.5943132,0.6362344
23,0.016631170197046206,0.30419758,0.48405433,0.7210581,0.46453464
24,0.015981497970189704,0.29828137,0.34544256,0.45012137,0.79133475
25,0.015751362721603022,0.29756778,0.37769246,0.58466744,0.6479465
26,0.01562365033575551,0.2966572,0.34175918,0.44966722,0.79175556
27,0.015285739220699883,0.29318812,0.30295238,0.44729197,0.7939498
28,0.014825870340908686,0.2880802,0.3998245,0.61718607,0.60769564
29,0.014464135155281976,0.28451443,0.29903054,0.40084878,0.83451754
30,0.013987302773564927,0.28059602,0.30844712,0.42714486,0.81209373
31,0.013490424777316575,0.2748842,0.30305693,0.41858256,0.8195515
32,0.013089640436185553,0.2723537,0.284393,0.37469274,0.8554089
33,0.012764905848114882,0.26866168,0.32957137,0.4628604,0.7793566
34,0.012404238284846091,0.26429215,0.3186419,0.45869213,0.7833127
35,0.012084976243068592,0.25938362,0.36713022,0.50150836,0.7409717
36,0.012072849357461155,0.26118645,0.3530745,0.52378565,0.7174482
37,0.01135277593985221,0.25299928,0.29349288,0.3896715,0.8436175
38,0.01128056112682128,0.25294256,0.29990894,0.40047437,0.8348265
39,0.010740999393217803,0.2468161,0.4445435,0.5762633,0.6579947
40,0.010851834873014157,0.24630621,0.35532326,0.578896,0.65486264
41,0.010345980974211973,0.24100482,0.37940478,0.5041341,0.73825216
42,0.01029139470843838,0.2397469,0.33061418,0.42560613,0.8134451
43,0.009613979528783234,0.23333538,0.32802308,0.53220606,0.7082905
44,0.009303429318115094,0.22920279,0.29439124,0.39460668,0.83963126
45,0.009368980640632428,0.2298183,0.36916667,0.46647424,0.77589774
46,0.008893261753849928,0.22451228,0.49452496,0.72380835,0.46044207
47,0.009020252869882037,0.22505482,0.3149252,0.4308181,0.808848
48,0.008639787854639947,0.2214172,0.34292877,0.4751212,0.76751244
49,0.008374527682941486,0.21729647,0.42243814,0.585197,0.64730847
50,0.008132009416597315,0.21438444,0.34300268,0.5585651,0.67867947
51,0.00826036429712404,0.21552064,0.31185612,0.41562003,0.82209677
52,0.008227340267151806,0.2151599,0.32451582,0.46912408,0.77334446
53,0.007778393496565595,0.2089455,0.29405826,0.39783406,0.8369973
54,0.00736723398879339,0.20291786,0.3211723,0.5523768,0.6857598
55,0.00705137779037804,0.19965778,0.28190997,0.3959269,0.8385564
56,0.006997475309015543,0.19764858,0.28607118,0.44893685,0.79243153
57,0.006432515175820788,0.19105232,0.2655072,0.39550826,0.8388976
58,0.006653800511224224,0.19388974,0.29963088,0.45626926,0.7855958
59,0.0063635508112920266,0.18912438,0.3306293,0.43846017,0.80200636
60,0.006163446741808296,0.18654995,0.28757423,0.3914759,0.8421658
61,0.006007406225657193,0.18343846,0.27823478,0.3955836,0.8388362
62,0.005785704176093134,0.18086219,0.2884248,0.42406213,0.8147962
63,0.0058008343412091655,0.18012682,0.31199002,0.4554063,0.78640604
64,0.005620986374708938,0.17800565,0.28914398,0.42609373,0.81301737
65,0.005730658261134398,0.17965591,0.30477053,0.5160239,0.7257602
66,0.005245000445395919,0.17176726,0.29925042,0.405576,0.83059144
67,0.005046120965313245,0.16855271,0.37240213,0.58710283,0.6450075
68,0.005188121103393138,0.17103788,0.3322795,0.48301035,0.75972766
69,0.004990203652854961,0.16684927,0.3066389,0.40066552,0.83466876
70,0.00470580282302302,0.16245183,0.3524565,0.56314665,0.6733867
71,0.004762291706060461,0.16335432,0.28033465,0.39146894,0.8421715
72,0.004808225375211559,0.16318376,0.3206128,0.51087207,0.7312087
73,0.004772857806343675,0.16215314,0.30731398,0.5128727,0.72909933
74,0.00448922839778432,0.15780194,0.24987677,0.34738365,0.8757176
75,0.0045625070044757665,0.15930507,0.3207848,0.43394452,0.80606365
76,0.0043389441437566125,0.15514337,0.5329226,0.67890555,0.5253105
77,0.0046988511655632476,0.15984459,0.26780778,0.3849848,0.84735656
78,0.004126484659625562,0.15053834,0.25159794,0.38976583,0.84354174
79,0.004100287791217718,0.15019844,0.25338253,0.35003042,0.87381655
80,0.003947848723503159,0.14781873,0.28112352,0.4410742,0.79963857
81,0.003961934132404004,0.14819957,0.27007464,0.37643623,0.85406023
82,0.003971813134638305,0.14787346,0.2725883,0.37447286,0.8555786
83,0.004052492056194761,0.14968815,0.2965449,0.38712406,0.8456555
84,0.004110288599774747,0.14925262,0.24993858,0.34315693,0.87872356
85,0.003652908083162095,0.14222303,0.48748773,0.64610213,0.57007444
86,0.0037855217770095045,0.14355236,0.36055732,0.5605293,0.6764156
87,0.004053275099898856,0.14870568,0.26082698,0.44323185,0.79767346
88,0.003740311824865481,0.14315069,0.2842219,0.38693506,0.8458061
89,0.003611344874729804,0.14012599,0.28819245,0.43398622,0.80602634
90,0.0034010605142310874,0.13640574,0.27797627,0.3818837,0.84980583
91,0.0034722845847922597,0.13769656,0.24225317,0.3532295,0.87149954
92,0.0034115038623788317,0.1363533,0.3282767,0.47094685,0.7715797
93,0.0034284251903432725,0.13586093,0.3045836,0.5186572,0.7229541
94,0.0034546220683014544,0.13705993,0.30322385,0.4382515,0.80219483
95,0.0033703661791168816,0.1354992,0.25198242,0.35117173,0.87299234
96,0.0032433934616454504,0.13257231,0.30041897,0.48989406,0.7528303
97,0.00327496189733406,0.13266881,0.24723274,0.35201094,0.87238455
98,0.003521056537374148,0.13661924,0.2621169,0.39203733,0.84171283
99,0.0030928084671581653,0.12889808,0.24014017,0.3587518,0.86745024
