epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.023279421118524362,0.2398537,0.2230509,0.3154228,0.3941537
1,0.014902120317659667,0.19060712,0.27235314,0.39305496,0.05923122
2,0.01136579853194128,0.16425177,0.33123517,0.41911936,-0.06967473
3,0.007627118287633198,0.13371909,0.23082419,0.33744502,0.3066023
4,0.005727983661140692,0.11590892,0.44204375,0.5823502,-1.0651174
5,0.00506813745530897,0.10945533,0.22018118,0.37997225,0.1208154
6,0.003925374195426451,0.09578119,0.24301757,0.4069053,-0.00823772
7,0.003769292536916354,0.09408753,0.19861752,0.30804953,0.42214698
8,0.002864198701121626,0.08263084,0.18357542,0.28988838,0.4882735
9,0.0028417232579568416,0.08207759,0.17696916,0.28198156,0.5158079
10,0.002362861964069747,0.0757729,0.20159493,0.29194903,0.48097247
11,0.002639097701781744,0.076711275,0.27500877,0.36981246,0.16720259
12,0.0024360606765693373,0.075105436,0.17642984,0.28171933,0.516708
13,0.0020773424660768106,0.07001893,0.19118202,0.29412496,0.47320694
14,0.002119483765299109,0.07005373,0.19413662,0.297878,0.4596774
15,0.0017043997852581655,0.06394349,0.1766068,0.28107613,0.5189123
16,0.0018378546997851813,0.06578854,0.24965796,0.34750095,0.26465982
17,0.001693432257148366,0.0629788,0.23640624,0.3934963,0.057117343
18,0.0014813915429938887,0.05991049,0.21853061,0.3081987,0.42158717
19,0.001647364046974716,0.060665596,0.22433588,0.38717735,0.08715671
20,0.001446178912521793,0.057996225,0.2262701,0.31400192,0.3995996
21,0.0018198250844442235,0.0637173,0.3055254,0.4743383,-0.37010133
22,0.0019150389878730592,0.06430098,0.22150102,0.31016135,0.41419685
23,0.0013343728734636553,0.05633721,0.19954686,0.30849868,0.42046064
24,0.0010076175269598418,0.049014334,0.2320548,0.39744535,0.038097203
25,0.0009458831467913245,0.047673278,0.22777171,0.38545358,0.09526682
26,0.0009450497157370403,0.04753646,0.23561068,0.40533474,-0.0004698038
27,0.0009309063426445465,0.04716689,0.18882851,0.3009121,0.44861418
28,0.0009764896266960522,0.04740935,0.23111008,0.40043616,0.023565948
29,0.0009655364369422927,0.048003696,0.19345044,0.30587092,0.43029147
30,0.0009474856821258514,0.047111798,0.23973984,0.4055665,-0.001614213
31,0.0008818637442353983,0.046167426,0.18758927,0.30397698,0.43732494
32,0.0009174657609184726,0.046682365,0.22197603,0.39389968,0.05518329
33,0.0009239753379678167,0.04651079,0.23400962,0.40372917,0.007440448
34,0.0008540765491914925,0.04486111,0.2373498,0.4053765,-0.0006759167
35,0.0008670726468456754,0.04485518,0.2360725,0.40248343,0.013556242
36,0.0008108257253125712,0.043941,0.22811309,0.39474216,0.051137388
37,0.0008370068976587432,0.044133402,0.23337634,0.4043709,0.0042826533
