epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.05414309918260264,0.3524981,0.16594785,0.25478804,0.6677093
1,0.01749158340878853,0.19479889,0.31239992,0.40924275,0.142721
2,0.013226974148304637,0.16854712,0.17723304,0.23245233,0.7234154
3,0.010699199951452937,0.1509294,0.15146858,0.20435053,0.78624725
4,0.009399620214696437,0.14088985,0.23607087,0.29696426,0.54859275
5,0.008592974765791118,0.13477944,0.15564904,0.21894161,0.75463265
6,0.007911655398975028,0.12975405,0.15706941,0.2217753,0.7482401
7,0.007861516729398856,0.1289498,0.14811797,0.22673805,0.73684657
8,0.007041958966171201,0.12244972,0.26304275,0.330145,0.44208294
9,0.007124095277633309,0.1226126,0.17809622,0.25234008,0.6740638
10,0.006431395863840267,0.118761614,0.22970977,0.3220233,0.4691953
11,0.006403459992319848,0.11729622,0.2039754,0.28987408,0.5698906
12,0.00553099466518502,0.1089239,0.2287114,0.3167416,0.48646468
13,0.005803708013367054,0.111481555,0.1796565,0.25287142,0.6726897
14,0.005603206090200153,0.11041256,0.3016327,0.40649334,0.15420127
15,0.006463057495418664,0.116715156,0.19486031,0.27630484,0.6092157
16,0.005797455413454852,0.11065875,0.1748708,0.23115546,0.726493
17,0.005262738533781143,0.106582604,0.20544276,0.30669555,0.51852345
18,0.005635025324644866,0.10988508,0.154384,0.22536911,0.7400146
19,0.0053425001302890435,0.10796756,0.18364416,0.23576629,0.71547294
20,0.004954586981556324,0.1025013,0.16612075,0.22483757,0.74123955
21,0.005030768200465511,0.10357119,0.21571936,0.29109526,0.5662591
22,0.004660304855701466,0.09940886,0.17069054,0.22409433,0.74294746
23,0.004467687142659751,0.09802387,0.19427872,0.25006503,0.6799145
24,0.005099609359992285,0.103995286,0.22447614,0.28868562,0.57341015
25,0.0055062478153956465,0.10835753,0.22305673,0.29040664,0.5683088
26,0.0047864900055970844,0.09953303,0.2326011,0.28906655,0.5722836
27,0.005086225324980082,0.103812486,0.16776776,0.22975896,0.7297877
28,0.004587937108516627,0.09921475,0.19879387,0.24372517,0.6959388
29,0.004627429479514537,0.09892069,0.18570453,0.22999275,0.72923756
30,0.004343773018081065,0.094998814,0.18135786,0.23457183,0.7183486
31,0.004924112397099551,0.09916893,0.17225026,0.23392783,0.719893
32,0.0051526304021570594,0.102645844,0.18660703,0.24364768,0.6961322
