video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,session,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,hotspot_solidity,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,bbox_area,bbox_aspect_ratio,perimeter,circularity,mean_gradient_at_edge,cumulative_raw_delta_sum,cumulative_abs_delta_sum,auc_mean_temp_delta,mean_pixel_volatility
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6_,1_centerhole,0.6779,brick_cladding,6.0,2.0,3.4,brick_cladding_all,171,0.009416528678943,0.0881192502919745,0.0207818072774996,0.150358200073299,22.57172321341888,0.2042679396292892,22.13840675354,23.3049240112305,0.1921358842341916,0.1216809354934525,0.2192366639075906,0.2447764946062981,0.2269280805237831,1.0788643533123028,9.6,0.9394939263892422,0.4303639063809248,240,1.0666666666666669,47.455843687057495,0.9541717991996274,0.2974074383013657,443.9352073669322,564.717823028566,0.5125972982038648,2.0391285656488973
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6_,2_cornerhole,0.20677,brick_cladding,6.0,2.0,3.4,brick_cladding_all,271,0.0061280894543411,0.0549598004105327,0.0189925254659359,0.1648139953612997,22.244477697421704,0.1244610985580708,21.9725799560547,22.7851619720459,0.1313044197421768,0.0763004043973179,0.1696545717021145,0.1831890854338565,0.1553698979324275,0.7374149659863946,8.2,1.1234183972440024,1.2875134783429134,667,1.2608695652173914,135.24567127227783,0.1861797347821449,0.2543402781635446,377.3404064178086,689.0799732208188,0.2757567465525075,1.81677258058667
T2.0V_2025-08-08-18-38-03_20_28_8_,1_centerhole,0.6779,brick_cladding,8.0,2.0,3.4,brick_cladding_all,133,0.0202905227285658,0.1919594958312558,0.0267485416296756,0.2988185882568359,22.73488110162262,0.3886349028243743,21.83417510986328,23.889759063720703,0.3304705991544993,0.2278630118501531,0.352693916263437,0.4120119942312065,0.4031451174339613,1.1319148936170214,9.6,0.7996517484498497,-0.2223430814818203,169,1.0,40.38477575778961,1.0247694112584247,0.6652714361995157,744.7521800994873,837.3569850921631,1.1007321407920594,3.0059069583290503
T2.0V_2025-08-08-18-38-03_20_28_8_,2_cornerhole,0.20677,brick_cladding,8.0,2.0,3.4,brick_cladding_all,167,0.0069797902115023,0.0752663412493852,0.0126792766429759,0.082162857055664,22.57884016391046,0.1368806619549609,22.20741271972656,23.072738647460938,0.1477065268203055,0.0936739739971958,0.1682146723398894,0.1688153253690626,0.1536323110447978,1.0470219435736676,9.8,0.3470279397418221,-0.3110031225096019,240,0.6,52.38477599620819,0.7647441312979788,0.5092862080739964,284.82226943969727,460.74227142333984,0.3335778801740983,1.9359049425867505
T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10_,1_centerhole,0.6779,brick_cladding,10.0,2.0,3.4,brick_cladding_all,159,0.0127785260822285,0.1114805449479767,0.0240383148193377,0.3022441864013991,22.224422430602257,0.1465066091252366,21.9172401428223,22.7714443206787,0.2178364466137191,0.1424314034260091,0.2336728317932568,0.2081579650813883,0.1789873681741345,1.1041666666666667,9.8,0.8144708699027937,0.096141748247529,208,1.2307692307692308,46.38477599620819,0.9286585490142129,0.2570688077448329,419.32439613346287,550.1775112152386,0.5260746793926689,1.8406113678554503
T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10_,2_cornerhole,0.20677,brick_cladding,10.0,2.0,3.4,brick_cladding_all,178,0.0110009573818592,0.134526831380441,0.0186157226562273,0.2319946289062002,22.522266178131105,0.2473301613108526,22.0693416595459,23.4003677368164,0.2151601473866379,0.1476013825805895,0.2302143439817996,0.2979742650654407,0.2741249573007469,1.0853658536585369,9.8,1.1180938134987135,0.7752131308227237,240,1.0666666666666669,48.041630029678345,0.9691575816385372,0.3031280722027688,585.1467533111538,684.3230800628635,0.6440155790093273,2.0591010511590913
T2.0V_2025-08-08-18-26-16_20_32_12_,1_centerhole,0.6779,brick_cladding,12.0,2.0,3.4,brick_cladding_all,134,0.0157645567139586,0.1361659747451078,0.022595723470052,0.1084194183349609,22.88029292775624,0.3761181799123598,22.014062881469727,24.092952728271484,0.2666175678220202,0.1743402986858604,0.2888831665266806,0.4142548957281208,0.3986558245296521,1.1260504201680672,8.2,0.8601417889120917,0.0130141770706386,169,1.0,40.38477599620819,1.032474432234995,0.6536722777191035,495.3804473876953,652.9505271911621,0.7312934690446914,2.970093442432916
T2.0V_2025-08-08-18-26-16_20_32_12_,2_cornerhole,0.20677,brick_cladding,12.0,2.0,3.4,brick_cladding_all,275,0.0071555397727311,0.0646405584161904,0.013675308227539,0.2324085235595703,22.68757616160999,0.1238533728143552,22.345291137695312,23.209388732910156,0.131598300842576,0.0815026099927486,0.1456762487238094,0.1433714253935545,0.1335058218447097,1.0377358490566038,8.2,0.2740994683601098,-0.1749586209381588,357,0.8095238095238095,64.62741661071777,0.8273875200935352,0.5246012217232818,457.771484375,701.525276184082,0.3344758217551398,1.8922275751287287
T2.2V_2025-08-08-18-10-33_20_28_8_,1_centerhole,0.87444,brick_cladding,8.0,2.2,5.3,brick_cladding_all,141,0.0184739094612652,0.2101005256598718,0.0246589834039861,0.2032737731933593,22.944219351694095,0.3911745093228227,22.083158493041992,24.079418182373047,0.3222630117401419,0.2290598675883397,0.3528156009971646,0.4221923789208435,0.4086248199957194,1.119047619047619,9.8,0.8075242064509852,-0.1948500639500157,182,1.0769230769230769,41.79898929595947,1.0141388390293598,0.6666036162159481,816.9633331298828,879.2967071533203,1.1386271280599731,2.958093264424209
T2.2V_2025-08-08-18-10-33_20_28_8_,2_cornerhole,0.27934,brick_cladding,8.0,2.2,5.3,brick_cladding_all,185,0.0068777797910603,0.07395248413086,0.0149208307266235,0.1091499328613281,22.883283901730103,0.1428476359555271,22.496723175048828,23.400367736816406,0.1749559003631899,0.1116619395350553,0.1908823992754982,0.1752253150538952,0.1599824303402759,1.008174386920981,9.6,0.3186483495193878,-0.2486945640055244,280,0.7,57.21320295333862,0.7102137391608399,0.5823168690026708,459.4231414794922,580.822925567627,0.4892784180512327,1.903368398305532
T2.2V_2025-08-05-18-41-06_20_30_10_,1_centerhole,0.99759,brick_cladding,10.0,2.2,6.7,brick_cladding_all,195,0.0151080794410418,0.1409053704677489,0.0300460391574435,0.378427505493164,22.86749675222544,0.4249583338411996,22.221220016479492,24.444150924682617,0.2055006807149657,0.1470770375178401,0.2316928178836121,0.4885752192359712,0.4600341673501257,1.092436974789916,9.6,1.4046074241152082,1.2658492489071875,224,0.875,51.55634891986847,0.9218922561679364,0.4101323493159368,761.785961151123,952.6749305725098,0.7672283974671857,2.7247961582281652
T2.2V_2025-08-05-18-41-06_20_30_10_,2_cornerhole,0.32551,brick_cladding,10.0,2.2,6.7,brick_cladding_all,154,0.0121110032647197,0.1145339941049563,0.0235218837343413,0.23199462890625,22.98137369601757,0.1018427195793191,22.702835083007812,23.441251754760746,0.2434180987182751,0.15374808414674,0.2688525559066193,0.1383440324681974,0.1224025134260291,1.1,8.4,0.6133247006155906,0.371972448562202,210,0.9333333333333332,44.627416372299194,0.9716885723449196,0.3815036620284613,475.01341438293457,556.807466506958,0.6130946060279836,2.0054724928620575
T2.2V_2025-08-08-17-58-39_20_32_12_,1_centerhole,0.87444,brick_cladding,12.0,2.2,5.3,brick_cladding_all,138,0.0203040651488579,0.1985625114993752,0.030785473910245,0.352273941040039,23.01484937944274,0.3790364137931166,22.23500633239746,24.322725296020508,0.3246111597021868,0.2271117527358189,0.3382032504980117,0.4199124040586302,0.4023791668361209,1.140495867768595,9.8,0.8922737228799366,-0.0134948677196318,169,1.0,40.38477563858032,1.0632945833725531,0.5936252375100639,734.9388599395752,838.7195987701416,1.0452725313711762,2.9240560946257217
T2.2V_2025-08-08-17-58-39_20_32_12_,2_cornerhole,0.27934,brick_cladding,12.0,2.2,5.3,brick_cladding_all,195,0.0074921967046953,0.056266559698642,0.0151777267456054,0.2458305358886718,22.85170753322504,0.119945613519011,22.510469436645508,23.31856918334961,0.1490519020399733,0.093072942945691,0.17435689094739,0.1536802942181573,0.1372546290134123,0.9873417721518988,9.4,0.3737476188837512,-0.1443412139179782,300,0.75,58.041630029678345,0.7273865632541303,0.4887300789833464,311.4262237548828,525.1893463134766,0.3307226004967256,1.9125137426914312
T2.2V_2025-08-05-18-31-40_20_34_14_,1_centerhole,0.99759,brick_cladding,14.0,2.2,6.7,brick_cladding_all,173,0.0190103477333128,0.1862612377012382,0.0348726908365885,0.2574081420898437,22.769194868231097,0.4040224834138368,22.193614959716797,24.228174209594727,0.3416173167238853,0.2284192482538535,0.3683392519206663,0.4742737203090276,0.4435628610055272,1.108974358974359,9.8,1.3404847890769758,1.095441716223946,210,0.9333333333333332,46.97056233882904,0.9853815986242144,0.3777913465719816,961.9621810913086,1059.6849975585938,1.0934688832718509,2.7027826915586615
T2.2V_2025-08-05-18-31-40_20_34_14_,2_cornerhole,0.32551,brick_cladding,14.0,2.2,6.7,brick_cladding_all,139,0.0151490697367975,0.1607292916277316,0.022003310067313,0.1231689453125,22.777539344074057,0.0852218362757842,22.455442428588867,23.154748916625977,0.2912721312529028,0.1851210092411913,0.3186106098641588,0.1204084410557026,0.103799587093732,1.125506072874494,9.8,0.3873873204598921,0.2389815670307276,168,0.8571428571428571,41.55634891986847,1.0114627566214591,0.3619062570430132,553.0261154174805,610.1834831237793,0.7796481002149009,2.027100693407676
T2.4V_2025-08-08-17-43-01_20_28_8_,1_centerhole,1.11613,brick_cladding,8.0,2.4,8.2,brick_cladding_all,134,0.0116169405845045,0.1321726557034175,0.0202798843383789,0.243448257446289,23.257146230669164,0.3550142151793875,22.469200134277344,24.322725296020508,0.2032195118966307,0.1517846117921148,0.2331679472282779,0.3860002137085493,0.373009437666123,1.1355932203389831,9.0,0.7918366716000214,-0.2532909690614975,169,1.0,40.38477575778961,1.0324744444257814,0.635549264061835,603.6069412231445,711.8822326660156,0.8876886168522743,2.9322067659292648
T2.4V_2025-08-08-17-43-01_20_28_8_,2_cornerhole,0.3703,brick_cladding,8.0,2.4,8.2,brick_cladding_all,177,0.0041974339396649,0.0363935912396264,0.0136146545410156,0.2041568756103515,23.156385501064147,0.1389525940681374,22.81258201599121,23.645366668701172,0.0907089458559729,0.0577634353781382,0.1191355602889423,0.1751872011327673,0.157800231984153,1.005681818181818,7.4,0.3188228725834928,-0.2859979274678932,260,0.65,56.041630029678345,0.7082092795791394,0.537309136807578,231.7670211791992,442.3599624633789,0.2638096135888464,1.9030001796571547
T2.4V_2025-08-08-17-31-06_20_32_12_,1_centerhole,1.11613,brick_cladding,12.0,2.4,8.2,brick_cladding_all,144,0.0224327699905291,0.2152458561791306,0.0373106002807617,0.3936538696289062,22.759464614126415,0.4089711013975738,21.820327758789062,23.998178482055664,0.4032252179948912,0.2685445559466334,0.4228130578994751,0.4443327002429667,0.4315541216825647,1.1206225680933852,9.8,0.8622544100268655,-0.1212541051417592,182,0.9285714285714286,42.3847758769989,1.0072854809499798,0.6045559678679052,862.7158584594727,971.9052810668944,1.1772794379128424,2.826453500323826
T2.4V_2025-08-08-17-31-06_20_32_12_,2_cornerhole,0.3703,brick_cladding,12.0,2.4,8.2,brick_cladding_all,169,0.0103482339509137,0.1124342517739904,0.0254553417826807,0.2189159393310547,22.67208134419819,0.1262108428094301,22.331514358520508,23.182069778442383,0.1947459351864228,0.1330294382219475,0.2117207544089758,0.1690435736657828,0.147868906762473,1.0662460567823344,9.4,0.4593048686685911,-0.1176139850760007,231,0.5238095238095238,52.97056245803833,0.7568806453356126,0.5009664476704994,549.6091899871826,623.1121654510498,0.6391816517304997,1.9375390272874096
T2.6V_2025-08-08-17-18-28_20_28_8_,1_centerhole,1.24498,brick_cladding,8.0,2.6,10.0,brick_cladding_all,140,0.0165782726456965,0.1580226898193366,0.0260529151329627,0.3382835388183594,23.164275127138406,0.3561736460500947,22.37284469604492,24.268712997436523,0.2672215411537563,0.1847435470762699,0.294100270952498,0.3844444333738785,0.371522267702639,1.1155378486055776,9.4,0.7995037816304037,-0.2178705788817523,182,0.9285714285714286,41.79898929595947,1.0069463649936905,0.5974784121438402,648.6795330047607,770.4731502532959,0.9112745257786278,2.8954175676618306
T2.6V_2025-08-08-17-18-28_20_28_8_,2_cornerhole,0.41926,brick_cladding,8.0,2.6,10.0,brick_cladding_all,196,0.0059596284643393,0.0598420999488027,0.0125518598054584,0.1362972259521484,23.05520973361268,0.1335047093505378,22.689109802246097,23.55016708374023,0.1532212584154418,0.0879171634206949,0.1743525680230568,0.1617027740745922,0.147859826289344,1.005128205128205,9.4,0.2689674960409572,-0.3328564620269874,280,0.7,58.627416372299194,0.7165795726057459,0.5449344421177691,296.66614151000977,495.6039810180664,0.2967363425663365,1.8947488726401815
