video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,mean_area_significant_change,stabilized_area_significant_change,max_area_significant_change,num_hotspots,hotspot_solidity,centroid_distance,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,rate_of_std_change_initial,peak_to_average_ratio,radial_profile_0,radial_profile_1,radial_profile_2,radial_profile_3,radial_profile_4,bbox_area,bbox_aspect_ratio,perimeter,circularity,mean_gradient_at_edge,temp_p25,temp_p75,temp_iqr
T1.6V_2025-08-08-19-20-36_20_32_12_,1_centerhole,0.41483,brick_cladding,12.0,1.6,1.5,133,0.0118501103910283,0.1212937061051668,0.0175377630418346,0.2310924530029297,22.709395494676173,0.3279141883455201,21.875717163085938,23.76764488220215,0.2201658667053763,0.1452958858939325,0.250699136490212,0.3563600199579599,0.3437023828698167,24.026666666666667,29.210526315789473,35,1,1.1223628691983123,0.0,9.2,0.906430871363828,0.1573541733209147,0.0040391372968899,1.0465996282364305,23.516789118448894,23.24631255865097,22.90435716840956,22.597560262680055,22.48161068558693,169,1.0,40.3847758769989,1.0247694052085197,0.5090483058945359,22.469200134277344,22.908512115478516,0.4393119812011719
T1.6V_2025-08-08-19-20-36_20_32_12_,2_cornerhole,0.11366,brick_cladding,12.0,1.6,1.5,276,0.0043196711781162,0.0246399174565858,0.0097901480538504,0.0958995819091796,22.587157409778538,0.1007054919669668,22.276376724243164,22.990665435791016,0.0935463452502839,0.0522261372626106,0.1156594787818789,0.1099512293606494,0.1052268541225703,0.0133333333333333,0.0526315789473684,1,1,1.057471264367816,0.0,9.4,0.1900015325239117,-0.2553707074373066,0.0006851438358746,1.017864489040918,22.575586273556663,22.64229965209961,22.650213568298906,22.600336641878695,22.565433044433593,352,0.7272727272727273,64.04163014888763,0.8456568864144819,0.4426278330227856,22.510469436645508,22.66164779663086,0.1511783599853515
T1.6V_2025-08-05-19-57-24_20_34_14_,1_centerhole,0.52413,brick_cladding,14.0,1.6,2.2,161,0.01812348046122,0.1704497248489644,0.0313318692720853,0.2987785339355469,22.65693180250085,0.3572906823980961,22.027889251708984,23.957536697387695,0.2680064323253192,0.1902861210130008,0.2874398083420253,0.4098878242906763,0.3856321314385061,29.98,35.1578947368421,39,1,1.1065292096219932,0.0,9.6,1.3361964318826127,1.2124997671823667,0.0063796414045126,1.0574042816663856,23.689739757113987,23.238961492265975,22.765106824728157,22.50441109404272,22.40994631725809,210,0.9333333333333332,45.21320307254791,0.9897036905137953,0.3446535922902444,22.40037727355957,22.81258201599121,0.4122047424316406
T1.6V_2025-08-05-19-57-24_20_34_14_,2_cornerhole,0.15154,brick_cladding,14.0,1.6,2.2,143,0.0099986472052012,0.0867412940605518,0.0136947631835937,0.1506614685058593,22.728362176801777,0.069485711193455,22.48296546936035,22.990665435791016,0.172343547527605,0.1112909501971605,0.1970737964123259,0.0915755867985374,0.0808036149412912,0.0,0.0,0,1,1.1171875,0.0,9.0,0.1877607525854239,-0.0602970919749932,0.001807687648343,1.011540790178756,22.909270604451496,22.88966723850795,22.79582878259512,22.74170796076457,22.735999319288467,176,0.6875,43.55634891986847,0.947202782414439,0.2789300689635255,22.675373077392575,22.77144432067871,0.0960712432861328
T1.8V_2025-08-05-19-42-20_20_26_6_,1_centerhole,0.71198,brick_cladding,6.0,1.8,3.7,167,0.0126657701208536,0.1138206070768639,0.0211903452873229,0.1357173919677734,22.796684993812423,0.3326855137115452,22.248804092407227,23.971080780029297,0.1682497749484907,0.1259999197923736,0.1918971010310919,0.3757120625321685,0.3557092885230147,26.46,30.55263157894737,33,1,1.0986842105263157,0.0,9.6,1.2739202072167928,0.989692024635826,0.005193137491692,1.0515160772952574,23.729809867011177,23.30270232473101,22.87574907449575,22.60412294633927,22.51991868019104,210,0.9333333333333332,46.3847758769989,0.9753835124686684,0.358356145896546,22.551727294921875,22.935903549194336,0.3841762542724609
T1.8V_2025-08-05-19-42-20_20_26_6_,2_cornerhole,0.21923,brick_cladding,6.0,1.8,3.7,150,0.0091668851447821,0.0936129124959315,0.0146329970586867,0.1911697387695312,22.964307007598876,0.0827672583404579,22.675373077392575,23.30492401123047,0.1715147476865535,0.1077156270345053,0.1984392420450831,0.105989490972585,0.0954952261966423,0.0,0.0,0,1,1.1278195488721805,0.0,9.8,0.2931756429487975,-0.1063948179528742,0.0023197929639355,1.014832452967942,23.183587392171223,23.136288261413576,23.078881001472475,22.990221699078877,22.947303771972656,182,0.9285714285714286,42.97056233882904,1.0208432200553408,0.3003041395593169,22.89481735229492,23.018035888671875,0.1232185363769531
T1.8V_2025-08-05-19-26-05_20_30_10_,1_centerhole,0.71198,brick_cladding,10.0,1.8,3.7,184,0.012141984442006,0.1214585407920516,0.0279719254066204,0.2976322174072265,22.903376823715544,0.3948798146758194,22.290163040161133,24.295719146728516,0.2126892507758246,0.1497904194956247,0.248544247254081,0.450979906471436,0.4257258584000785,33.24,38.0,43,1,1.0791788856304985,0.0,8.4,1.3841853337311292,1.2992238132104674,0.006013346842698,1.060792010441502,23.819243748982743,23.495303426470077,23.04983617709233,22.75709134561044,22.616897001499083,224,0.875,50.14213538169861,0.9196488598775416,0.373621134525512,22.620439529418945,23.059072494506836,0.4386329650878906
T1.8V_2025-08-05-19-26-05_20_30_10_,2_cornerhole,0.21923,brick_cladding,10.0,1.8,3.7,156,0.0080974244663857,0.0756825178097457,0.0151793162027994,0.1229171752929687,23.013750122021406,0.0852974005738931,22.730287551879883,23.332202911376953,0.1615774123131353,0.1067715577182616,0.1779340597299423,0.112620575939317,0.0998012888443301,0.0,0.0,0,1,1.1142857142857143,0.0,8.2,0.1462591797214875,-0.2892619236670617,0.0023378548949378,1.0138375009577785,23.226064258151585,23.185473442077637,23.12570004463196,23.035830199718475,22.974861511817345,195,0.8666666666666667,44.38477599620819,0.9950992469441,0.3245508559461341,22.94959831237793,23.072738647460938,0.1231403350830078
T1.8V_2025-08-08-18-53-18_20_32_12_,1_centerhole,0.61767,brick_cladding,12.0,1.8,2.9,139,0.014232649873405,0.1545206522770073,0.029102052961077,0.2716102600097656,22.797128340631936,0.3562963062022581,22.12459945678711,23.998178482055664,0.254402157755704,0.1764576083578944,0.2728766160045595,0.3919589784406312,0.376142166096136,29.24,35.44736842105263,41,1,1.1300813008130082,0.0,9.8,0.912320863484698,0.0201123911208802,0.0053345801140441,1.0526842733645123,23.704139285617405,23.39134407043457,22.972857308387756,22.641836663087208,22.545754432678223,169,1.0,40.97056221961975,1.0405928010160577,0.479034759299079,22.52422523498535,23.018035888671875,0.4938106536865234
T1.8V_2025-08-08-18-53-18_20_32_12_,2_cornerhole,0.18493,brick_cladding,12.0,1.8,2.9,275,0.0055780393986408,0.0591885861483518,0.0133879288383152,0.1094837188720703,22.709308171220258,0.0992246806935203,22.40037727355957,23.100088119506836,0.1168360939208412,0.0757243053551891,0.1284598333185371,0.1173978218413964,0.108305491498611,0.0933333333333333,0.3157894736842105,2,1,1.0299625468164797,0.0,9.4,0.3253179446680853,0.0304492883052445,0.0012387629507202,1.0172079195605712,22.763896124703543,22.778756183736466,22.76540127367076,22.720010728102466,22.70141258239746,368,0.6956521739130435,67.21320307254791,0.7649505709250521,0.4926246857035197,22.634174346923828,22.77144432067871,0.1372699737548828
T1.8V_2025-08-05-19-17-15_20_34_14_,1_centerhole,0.71198,brick_cladding,14.0,1.8,3.7,171,0.0158879352591867,0.1682440662941751,0.0338818810202858,0.3795738220214844,22.725657467758445,0.3901973955181072,22.12459945678711,24.174100875854492,0.2854514326011628,0.1890075261969311,0.316022426761382,0.4574350694249531,0.4272067639305191,33.54,42.0,48,1,1.072100313479624,0.0,9.8,1.341566640808898,1.2150938627030312,0.0065094303857882,1.0637360397669902,23.875243610805935,23.377020120620728,22.835494391123454,22.51965411204212,22.4282325108846,224,0.875,48.38477599620819,0.9178854906943248,0.3504825391609271,22.44167709350586,22.89481735229492,0.4531402587890625
T1.8V_2025-08-05-19-17-15_20_34_14_,2_cornerhole,0.21923,brick_cladding,14.0,1.8,3.7,164,0.0108154887899327,0.1121872459969886,0.0146739823477608,0.164377212524414,22.742583630957256,0.0781760599792603,22.469200134277344,23.03171157836914,0.207604599855985,0.1329095721826335,0.2238074744619993,0.1074991612058653,0.0929176166993945,0.1,0.3947368421052631,2,1,1.108108108108108,0.0,9.8,0.0564006520446808,-0.0347732756035279,0.001817248497053,1.012713065151416,22.96252187093099,22.91388245991298,22.831419431246243,22.76417085236194,22.73026438554128,208,0.8125,45.79898941516876,0.9825211815732438,0.324682390664885,22.689109802246097,22.798877716064453,0.1097679138183593
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6_,1_centerhole,0.6779,brick_cladding,6.0,2.0,3.4,171,0.009416528678943,0.0881192502919745,0.0207818072774996,0.150358200073299,22.57172321341888,0.2042679396292892,22.13840675354,23.3049240112305,0.1921358842341916,0.1216809354934525,0.2192366639075906,0.2447764946062981,0.2269280805237831,14.853333333333332,23.05263157894737,27,1,1.0788643533123028,0.0,9.6,0.9394939263892422,0.4303639063809248,0.0042345758992768,1.0324831556225946,23.219229910108805,22.92777674538748,22.69527462124825,22.525331438504733,22.46323611285236,240,1.0666666666666669,47.455843687057495,0.9541717991996274,0.2974074383013657,22.4279098510742,22.6891098022461,0.2611999511718998
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6_,2_cornerhole,0.20677,brick_cladding,6.0,2.0,3.4,271,0.0061280894543411,0.0549598004105327,0.0189925254659359,0.1648139953612997,22.244477697421704,0.1244610985580708,21.9725799560547,22.7851619720459,0.1313044197421768,0.0763004043973179,0.1696545717021145,0.1831890854338565,0.1553698979324275,6.226666666666667,13.736842105263158,18,3,0.7374149659863946,0.0,8.2,1.1234183972440024,1.2875134783429134,0.0046757137637965,1.0243064495367704,22.474289439973393,22.36627548328345,22.27559026406736,22.22753981938438,22.16945590972901,667,1.2608695652173914,135.24567127227783,0.1861797347821449,0.2543402781635446,22.152214050293,22.3039512634277,0.1517372131346981
T2.0V_2025-08-08-18-38-03_20_28_8_,1_centerhole,0.6779,brick_cladding,8.0,2.0,3.4,133,0.0202905227285658,0.1919594958312558,0.0267485416296756,0.2988185882568359,22.73488110162262,0.3886349028243743,21.83417510986328,23.889759063720703,0.3304705991544993,0.2278630118501531,0.352693916263437,0.4120119942312065,0.4031451174339613,34.153333333333336,40.973684210526315,44,1,1.1319148936170214,0.0,9.6,0.7996517484498497,-0.2223430814818203,0.004319729000572,1.0507976248890811,23.696629418267143,23.37769055366516,22.924216961860655,22.57971011037412,22.472610738542343,169,1.0,40.38477575778961,1.0247694112584247,0.6652714361995157,22.44167709350586,23.004350662231445,0.5626735687255859
T2.0V_2025-08-08-18-38-03_20_28_8_,2_cornerhole,0.20677,brick_cladding,8.0,2.0,3.4,167,0.0069797902115023,0.0752663412493852,0.0126792766429759,0.082162857055664,22.57884016391046,0.1368806619549609,22.20741271972656,23.072738647460938,0.1477065268203055,0.0936739739971958,0.1682146723398894,0.1688153253690626,0.1536323110447978,1.6333333333333333,4.2631578947368425,7,1,1.0470219435736676,0.0,9.8,0.3470279397418221,-0.3110031225096019,0.0027861569527827,1.0218743956715683,22.686420440673828,22.727728565533955,22.642490518504175,22.577439963817596,22.484177827835083,240,0.6,52.38477599620819,0.7647441312979788,0.5092862080739964,22.469200134277344,22.675373077392575,0.2061729431152343
T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10_,1_centerhole,0.6779,brick_cladding,10.0,2.0,3.4,159,0.0127785260822285,0.1114805449479767,0.0240383148193377,0.3022441864013991,22.224422430602257,0.1465066091252366,21.9172401428223,22.7714443206787,0.2178364466137191,0.1424314034260091,0.2336728317932568,0.2081579650813883,0.1789873681741345,10.08,19.105263157894736,22,1,1.1041666666666667,0.0,9.8,0.8144708699027937,0.096141748247529,0.004982056326503,1.024613548081376,22.642500347561302,22.524854353496007,22.34029155511123,22.216261545817066,22.172893257141112,208,1.2307692307692308,46.38477599620819,0.9286585490142129,0.2570688077448329,22.110782623291,22.3177280426025,0.2069454193114985
T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10_,2_cornerhole,0.20677,brick_cladding,10.0,2.0,3.4,178,0.0110009573818592,0.134526831380441,0.0186157226562273,0.2319946289062002,22.522266178131105,0.2473301613108526,22.0693416595459,23.4003677368164,0.2151601473866379,0.1476013825805895,0.2302143439817996,0.2979742650654407,0.2741249573007469,23.133333333333333,31.23684210526316,36,1,1.0853658536585369,0.0,9.8,1.1180938134987135,0.7752131308227237,0.0052605647864229,1.038988152956736,23.3367214202881,22.96393428530011,22.69074711203575,22.48394756317139,22.388933203437116,240,1.0666666666666669,48.041630029678345,0.9691575816385372,0.3031280722027688,22.3452911376953,22.6479110717773,0.3026199340820028
T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14_,1_centerhole,0.6779,brick_cladding,14.0,2.0,3.4,150,0.0124307137948479,0.1188582865397123,0.0281472639604096,0.3167209625243998,22.037110600026445,0.1456436498647957,21.7371711730957,22.5792198181152,0.2549521867852427,0.1578905211554601,0.2765477625528945,0.2250497142904357,0.1853731569971038,11.8,23.81578947368421,29,1,1.1029411764705883,0.0,9.4,0.8590878627018655,0.2004411545666142,0.0059468591621088,1.0245998319801557,22.53872034284804,22.383805561065675,22.211510801315303,22.034509860552273,21.957545642195075,196,1.0,43.79898941516876,0.9825913644645058,0.2385990631681425,21.9172401428223,22.1245994567871,0.2073593139647975
T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14_,2_cornerhole,0.20677,brick_cladding,14.0,2.0,3.4,175,0.0139070410477487,0.1449424743652336,0.0300468444824204,0.2459945678711008,22.37335219573975,0.257221254260467,21.9034023284912,23.332202911377,0.2466519767359665,0.1725227440970273,0.2694409179687511,0.3367733282134719,0.3003681934277298,26.986666666666668,36.60526315789474,41,1,1.1075949367088609,0.0,9.2,1.1672053008586605,0.8894020341319355,0.0071332247959064,1.0428568194541643,23.199402915106862,22.83263523238045,22.49003615746131,22.29906812006114,22.235355377197273,224,1.1428571428571428,46.627416372299194,1.0114984207122075,0.3230580850927726,22.1798191070557,22.4967231750488,0.3169040679931001
T2.2V_2025-08-05-18-56-14_20_26_6_,1_centerhole,0.99759,brick_cladding,6.0,2.2,6.7,169,0.0144049673521436,0.1510001526781828,0.0270347595214843,0.3248119354248047,23.064491281227248,0.3362067479590306,22.455442428588867,24.268712997436523,0.2863982888776855,0.1878979000114141,0.3107511870254456,0.3669263715498997,0.3574766878534267,31.426666666666662,39.18421052631579,44,1,1.0868167202572347,0.0,9.8,1.2697018553223434,0.9310003334763066,0.005731119644614,1.0522110677199032,24.037940555148655,23.573841492335003,23.14388553912823,22.90221847922115,22.824174294104942,224,0.875,47.21320295333862,0.9527295608666736,0.3639745941573252,22.8262882232666,23.209388732910156,0.3831005096435547
T2.2V_2025-08-05-18-56-14_20_26_6_,2_cornerhole,0.32551,brick_cladding,6.0,2.2,6.7,154,0.0102973603583,0.1078691482543945,0.0169928868611653,0.190500259399414,23.300314462092015,0.0918821384728976,22.963285446166992,23.645366668701172,0.212047859160606,0.13165161297951,0.2311959080881891,0.1250733192183531,0.1089561003836626,0.5466666666666666,1.894736842105263,5,1,1.088339222614841,0.0,9.8,0.3706872022810199,0.0067484586364137,0.0026337813984862,1.01480890771541,23.569807052612305,23.50955888203212,23.418455630540848,23.324456405639648,23.280634689331055,210,0.9333333333333332,45.21320307254791,0.9466730952740652,0.3219129125178679,23.2366886138916,23.359472274780273,0.1227836608886718
T2.2V_2025-08-08-18-10-33_20_28_8_,1_centerhole,0.87444,brick_cladding,8.0,2.2,5.3,141,0.0184739094612652,0.2101005256598718,0.0246589834039861,0.2032737731933593,22.944219351694095,0.3911745093228227,22.083158493041992,24.079418182373047,0.3222630117401419,0.2290598675883397,0.3528156009971646,0.4221923789208435,0.4086248199957194,36.72666666666667,43.39473684210526,47,1,1.119047619047619,0.0,9.8,0.8075242064509852,-0.1948500639500157,0.0044054429860146,1.0494764634733644,23.922815958658855,23.553337335586548,23.110355705022812,22.80384549388179,22.66425233417087,182,1.0769230769230769,41.79898929595947,1.0141388390293598,0.6666036162159481,22.647911071777344,23.19573402404785,0.5478229522705078
T2.2V_2025-08-08-18-10-33_20_28_8_,2_cornerhole,0.27934,brick_cladding,8.0,2.2,5.3,185,0.0068777797910603,0.07395248413086,0.0149208307266235,0.1091499328613281,22.883283901730103,0.1428476359555271,22.496723175048828,23.400367736816406,0.1749559003631899,0.1116619395350553,0.1908823992754982,0.1752253150538952,0.1599824303402759,3.033333333333333,7.236842105263157,12,1,1.008174386920981,0.0,9.6,0.3186483495193878,-0.2486945640055244,0.0023511321407897,1.0225965747445545,22.923226283146786,22.991672648323902,22.99148539029635,22.918357724728793,22.84841548919678,280,0.7,57.21320295333862,0.7102137391608399,0.5823168690026708,22.77144432067871,22.976980209350582,0.205535888671875
T2.2V_2025-08-05-18-41-06_20_30_10_,1_centerhole,0.99759,brick_cladding,10.0,2.2,6.7,195,0.0151080794410418,0.1409053704677489,0.0300460391574435,0.378427505493164,22.86749675222544,0.4249583338411996,22.221220016479492,24.444150924682617,0.2055006807149657,0.1470770375178401,0.2316928178836121,0.4885752192359712,0.4600341673501257,37.54,43.63157894736842,48,1,1.092436974789916,0.0,9.6,1.4046074241152082,1.2658492489071875,0.0070364844968614,1.0689473880565323,23.875786039564343,23.478240887324016,22.996121168136597,22.671639442443848,22.54560745679415,224,0.875,51.55634891986847,0.9218922561679364,0.4101323493159368,22.565473556518555,23.045387268066406,0.4799137115478515
T2.2V_2025-08-05-18-41-06_20_30_10_,2_cornerhole,0.32551,brick_cladding,10.0,2.2,6.7,154,0.0121110032647197,0.1145339941049563,0.0235218837343413,0.23199462890625,22.98137369601757,0.1018427195793191,22.702835083007812,23.441251754760746,0.2434180987182751,0.15374808414674,0.2688525559066193,0.1383440324681974,0.1224025134260291,2.5933333333333333,7.552631578947368,17,1,1.1,0.0,8.4,0.6133247006155906,0.371972448562202,0.0036829305327117,1.0200109038226406,23.26094690958659,23.231041295187815,23.09006019739004,23.004641424525868,22.955783980233328,210,0.9333333333333332,44.627416372299194,0.9716885723449196,0.3815036620284613,22.908512115478516,23.045387268066406,0.1368751525878906
T2.2V_2025-08-05-18-31-40_20_34_14_,1_centerhole,0.99759,brick_cladding,14.0,2.2,6.7,173,0.0190103477333128,0.1862612377012382,0.0348726908365885,0.2574081420898437,22.769194868231097,0.4040224834138368,22.193614959716797,24.228174209594727,0.3416173167238853,0.2284192482538535,0.3683392519206663,0.4742737203090276,0.4435628610055272,38.74,49.94736842105263,55,1,1.108974358974359,0.0,9.8,1.3404847890769758,1.095441716223946,0.008245460678745,1.06407689642989,23.978438059488933,23.482825006757466,22.9205314379472,22.59312415892078,22.521388400684703,210,0.9333333333333332,46.97056233882904,0.9853815986242144,0.3777913465719816,22.469200134277344,22.94959831237793,0.4803981781005859
T2.2V_2025-08-05-18-31-40_20_34_14_,2_cornerhole,0.32551,brick_cladding,14.0,2.2,6.7,139,0.0151490697367975,0.1607292916277316,0.022003310067313,0.1231689453125,22.777539344074057,0.0852218362757842,22.455442428588867,23.154748916625977,0.2912721312529028,0.1851210092411913,0.3186106098641588,0.1204084410557026,0.103799587093732,2.4133333333333336,7.631578947368421,13,1,1.125506072874494,0.0,9.8,0.3873873204598921,0.2389815670307276,0.002567064798888,1.0165605936117088,23.011172824435764,22.993357753753664,22.93809802532196,22.83812963962555,22.792316740209404,168,0.8571428571428571,41.55634891986847,1.0114627566214591,0.3619062570430132,22.716562271118164,22.840003967285156,0.1234416961669921
