epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.1403488634608226,0.6072012,0.302955,0.38212058,-0.67422867
1,0.026489877129278337,0.20712224,0.13104329,0.17534867,0.6474515
2,0.01812769744135984,0.16275892,0.13627689,0.19096452,0.58186233
3,0.015837062606021572,0.15270083,0.21104163,0.28263688,0.08405042
4,0.014006206768405489,0.14326131,0.17216055,0.22960939,0.39550436
5,0.012236279439846759,0.13537493,0.20631926,0.26802963,0.17628008
6,0.00972223057526215,0.12453982,0.11902778,0.15829434,0.712694
7,0.008582038840016404,0.11814587,0.1607534,0.22245768,0.43257463
8,0.00683078824602619,0.106242664,0.19448426,0.24373223,0.31885457
9,0.00699760579890038,0.10867977,0.11694464,0.16346912,0.6936024
10,0.00640581155354785,0.102112964,0.10731414,0.15548594,0.7227981
11,0.006280303050143462,0.10214816,0.11732138,0.17823906,0.6357331
12,0.005980043163112962,0.099800624,0.10197239,0.15278041,0.7323611
13,0.006020984846663005,0.09968728,0.10082923,0.15150768,0.7368016
14,0.0057935376003040336,0.09786307,0.19248413,0.2595285,0.22770369
15,0.005917176104030839,0.099124625,0.105789386,0.16132633,0.70158243
16,0.005227950971989854,0.09344842,0.19474827,0.2557791,0.24985713
17,0.005557371028784604,0.09597307,0.09269412,0.14084591,0.7725414
18,0.005222700144467679,0.091266796,0.11705266,0.16797996,0.6764594
19,0.00573020422425453,0.09714974,0.12284708,0.1682189,0.67553824
20,0.005105407173841496,0.09169078,0.12238876,0.16465245,0.68915033
21,0.0050639920836803715,0.091163054,0.10009388,0.13859995,0.7797378
22,0.004900883971935227,0.089347415,0.11314772,0.16102538,0.7026948
23,0.005107208359275208,0.091568746,0.10942128,0.1502147,0.7412747
24,0.005042993846906631,0.09104581,0.12844935,0.17617568,0.6441182
25,0.004658202446522063,0.08745981,0.09498796,0.12728009,0.8142474
26,0.005083299936170794,0.090710245,0.15014948,0.18957506,0.58792496
27,0.004953454274513822,0.09058844,0.1296244,0.17240794,0.6591773
28,0.004675282326885681,0.08765092,0.0961223,0.13299894,0.79718024
29,0.004861623771973429,0.08933258,0.101355515,0.14554073,0.7571249
30,0.004726278674883178,0.08748836,0.13246511,0.17394653,0.6530671
31,0.004803871119878783,0.08907488,0.09252581,0.12633498,0.81699574
32,0.004413866242134784,0.083501704,0.09156628,0.12770745,0.81299794
33,0.00461964765041083,0.08567321,0.10022823,0.14421563,0.7615273
34,0.004313371591015294,0.083592914,0.12015151,0.15672871,0.71834916
35,0.0044375642445175535,0.08417547,0.09097113,0.1342149,0.7934547
36,0.004336533052359393,0.08350338,0.117092766,0.15921366,0.7093471
37,0.004559185958121856,0.086396456,0.09763095,0.14335707,0.7643583
38,0.004644568271861218,0.087117866,0.122527644,0.16190405,0.69944125
39,0.0041149148238029815,0.08208353,0.083634816,0.12351682,0.82506925
40,0.004260510723477599,0.08322327,0.1082341,0.16129988,0.7016802
41,0.0043573953118658275,0.082812734,0.11319189,0.16969205,0.66983056
42,0.0040576365173261705,0.08115533,0.108943224,0.15292361,0.7318591
43,0.004183683202780682,0.08184615,0.1633606,0.2056375,0.51513755
44,0.0040161486125372455,0.08089213,0.11172818,0.15674011,0.7183082
45,0.004061183404793918,0.080738224,0.09465769,0.14869854,0.74647117
46,0.003989143724975258,0.08000679,0.12577374,0.16753903,0.67815566
47,0.003980737564604921,0.07936193,0.101559535,0.13439083,0.79291284
48,0.0038179898020257678,0.077659026,0.10214862,0.14069541,0.77302724
49,0.0038721519410399433,0.07888004,0.10146333,0.1496213,0.74331486
50,0.004259005146349646,0.08234237,0.1365996,0.17911196,0.6321565
51,0.00407011039798332,0.08155091,0.11956147,0.16040021,0.70499873
52,0.003879304081271809,0.07915645,0.10085118,0.15163864,0.7363464
53,0.00405189932162844,0.080213405,0.11439272,0.16294113,0.69557846
54,0.0037707243986754473,0.077153146,0.19193085,0.2504158,0.2809859
55,0.003887855503593959,0.07883283,0.08877116,0.13896728,0.77856874
56,0.0036906424386427684,0.07640651,0.101440124,0.15334322,0.73038566
57,0.0037490995436158595,0.07681279,0.10430609,0.15290073,0.7319394
58,0.003729756941289089,0.07761341,0.106440336,0.15902962,0.71001875
59,0.004253949425088831,0.081841744,0.07836111,0.11722943,0.84242505
60,0.0037459343588809564,0.077992775,0.093059614,0.14412181,0.7618375
61,0.004333089768819824,0.082453705,0.24177027,0.3265049,-0.22234368
62,0.00391240086725253,0.078238465,0.10810347,0.15825158,0.7128492
63,0.003628415849568293,0.0762621,0.11888491,0.15449785,0.72631013
64,0.003753260025343577,0.077371515,0.10005748,0.13856071,0.77986246
65,0.003514456481245583,0.07468725,0.12894131,0.17489512,0.6492729
66,0.0037737808553418534,0.07647098,0.096089005,0.14027025,0.7743969
67,0.003579075356443948,0.07457932,0.10292126,0.15246329,0.733471
68,0.00378089349713389,0.076966785,0.13280863,0.17576507,0.64577514
69,0.0035760380276766437,0.07511783,0.10545631,0.15545885,0.72289467
70,0.0033148983451733185,0.071833104,0.119016334,0.15719323,0.7166772
71,0.0035205080314639928,0.0740061,0.10583587,0.15661436,0.71876
72,0.0033696297778344447,0.07213508,0.114615336,0.1576807,0.7149172
73,0.003299014398916846,0.07163547,0.11348121,0.16962872,0.67007685
74,0.003484585965715282,0.07448184,0.11842605,0.17468913,0.65009856
