epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.024752780692316255,0.2378839,0.20524418,0.30749613,0.42422128
1,0.0163259888424429,0.19045354,0.37750605,0.47744864,-0.3881284
2,0.01236915257539147,0.16271257,0.30181092,0.38776597,0.08437908
3,0.008113860600231518,0.13106519,0.23945265,0.32843035,0.34315503
4,0.006043438169882876,0.11399152,0.19407426,0.30062568,0.44966334
5,0.0051124838792020455,0.104271434,0.25531548,0.35996774,0.21095198
6,0.003965990683813747,0.09199238,0.23209639,0.39794984,0.03565383
7,0.0036930143753190416,0.08857763,0.16369145,0.26747245,0.56435335
8,0.0030178475099747375,0.08121184,0.19610003,0.29523012,0.46924073
9,0.003045697186403354,0.0801814,0.16330387,0.27463984,0.5406926
10,0.0025065048288492073,0.07455803,0.21667413,0.31901705,0.38026774
11,0.0023783624059728324,0.07234412,0.3510114,0.48598891,-0.4382323
12,0.0025758050592681225,0.074640505,0.2823549,0.41501427,-0.048823357
13,0.0023584526271726055,0.07072348,0.22427236,0.35980198,0.21167845
14,0.0020904978043069385,0.066988215,0.1821678,0.28381336,0.5094967
15,0.001885641877723518,0.06382369,0.1905108,0.2892369,0.49057096
16,0.0019434837897508489,0.06445969,0.23579034,0.34457317,0.27699846
17,0.0018700869132681783,0.063437395,0.23237659,0.39299446,0.05952084
18,0.0020579630817099985,0.06577133,0.26704124,0.4190052,-0.069092035
19,0.001708027631147169,0.060343932,0.23307312,0.39543718,0.04779309
20,0.001630368477259532,0.059735518,0.17990224,0.28096846,0.5192808
21,0.00112364900764209,0.051070187,0.22271907,0.36092266,0.20676005
22,0.0010500640770866692,0.0490985,0.20954995,0.3274219,0.3471825
23,0.0010100867013108229,0.048507623,0.22541523,0.3826593,0.10833681
24,0.0010238772696424233,0.04821202,0.24221171,0.39965305,0.02738148
25,0.0009652933668959278,0.04688627,0.20658842,0.32588992,0.3532772
26,0.0009680238505458325,0.046840966,0.23315197,0.3967598,0.04141283
27,0.0009564270250586298,0.046555866,0.21530105,0.36619726,0.1834054
28,0.0009719939766869133,0.046692565,0.19199802,0.2912029,0.483622
29,0.0010563381971830192,0.047905874,0.22224642,0.3691791,0.17005265
30,0.0009449895832248174,0.046272494,0.22669639,0.37276393,0.15385646
31,0.0008938106323651622,0.045557056,0.21743144,0.3714936,0.15961373
32,0.0008721624602060787,0.044295955,0.21878482,0.37537688,0.1419524
33,0.0008772502275475359,0.04454803,0.23264246,0.3896989,0.075228035
34,0.0008535621145547175,0.043821506,0.23181982,0.3925674,0.06156379
