epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.0239152977183285,0.24330682,0.19301833,0.3313014,0.331621
1,0.014717106049804873,0.18998487,0.2358825,0.36799115,0.1753853
2,0.011087173946319265,0.16450968,0.20748557,0.3161357,0.39141202
3,0.007001952982406963,0.13027874,0.22348802,0.34037393,0.29451323
4,0.006101938926558186,0.11952783,0.22380224,0.33340335,0.3231129
5,0.004800725400920848,0.10738853,0.24914227,0.37001917,0.16627133
6,0.003668037830770167,0.09399161,0.24694294,0.3744258,0.14629507
7,0.0034039184516127985,0.090200156,0.22667292,0.38205448,0.111153185
8,0.0028501632445080724,0.08282565,0.2584381,0.35939342,0.21346766
9,0.0027875137288041565,0.0811501,0.27334118,0.37715715,0.13379431
10,0.0025041796506155988,0.077755235,0.2530007,0.34923717,0.25729346
11,0.002712950868446061,0.079546615,0.4167753,0.6035619,-1.2182982
12,0.0017109191874230935,0.06553684,0.25293678,0.3900946,0.07334894
13,0.0016190739873448504,0.0638814,0.23958243,0.38445935,0.0999282
14,0.0015813890623813914,0.06283788,0.21435572,0.3034242,0.4393695
15,0.0014574410941038565,0.060765106,0.20940718,0.29537937,0.46870393
16,0.0015316328748553017,0.06228501,0.24897654,0.38905257,0.078292966
17,0.0015701658902889085,0.0622927,0.24147008,0.3859326,0.09301686
18,0.0014874719593019501,0.060540233,0.24503049,0.39129412,0.06764144
19,0.0014784537673443305,0.060883664,0.21793444,0.30238467,0.44320434
20,0.0013993363561337344,0.059508007,0.2533879,0.39690498,0.040711105
21,0.0014763324496769954,0.060790926,0.2522114,0.39144704,0.06691253
22,0.0013787368905566935,0.05827432,0.24921359,0.39428684,0.053325057
23,0.0012816413684770662,0.056699574,0.24930912,0.39265025,0.061167657
24,0.0012803404059193962,0.056617822,0.24420871,0.38786924,0.08389133
25,0.00128080943118999,0.056618374,0.24601853,0.3893666,0.07680458
