sample_id,std_dev,center_offset,max_val,min_val,status
T1.8V_2025-08-14-14-37-20_21_26_5__1_orig_replay_10,0.26243168115615845,0.5481091725472572,23.68614959716797,22.262590408325195,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_0,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_1,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_2,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_3,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_4,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_5,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_6,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_7,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_8,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_9,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-14-14-37-20_21_26_5__2_orig_replay_10,0.15860237181186676,0.9928438102958489,23.65896224975586,22.675373077392578,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_0,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_1,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_2,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_3,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_4,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_5,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_6,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_7,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_8,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_9,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__1_orig_replay_10,0.28911375999450684,0.13441107622697582,23.12742805480957,21.41775131225586,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_0,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_1,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_2,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_3,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_4,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_5,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_6,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_7,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_8,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_9,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
