epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.021152579856214222,0.22345857,0.17727402,0.234811,0.717774
1,0.009179597805077966,0.14785802,0.18786643,0.25470847,0.6679168
2,0.006754706290189747,0.12521793,0.18592197,0.26690206,0.63536024
3,0.005667312893143914,0.11405357,0.17124408,0.22297536,0.7455081
4,0.004721846712400784,0.104164734,0.19518831,0.25579017,0.66509014
5,0.004345163961385822,0.10151084,0.28100592,0.36277637,0.32634407
6,0.0037912106423361883,0.094751865,0.20961455,0.27316287,0.6180526
7,0.003616799977314365,0.092244595,0.19830383,0.2485782,0.6837094
8,0.0035417541431951092,0.09091588,0.2612157,0.3224297,0.46785468
9,0.0031557851838501724,0.08643359,0.20459536,0.2548728,0.6674881
10,0.0029958767769438727,0.083907746,0.22796829,0.27726462,0.6064961
11,0.0029400071080119628,0.08296596,0.19907372,0.26983562,0.6273005
12,0.0027804867259587523,0.0807206,0.21865538,0.30214152,0.5327159
13,0.002681354915278519,0.079212226,0.20267428,0.27491271,0.61314356
14,0.002610696771366706,0.077569164,0.21594575,0.2942719,0.5567409
15,0.0020458193339810177,0.068314865,0.20329608,0.29115775,0.56607276
16,0.00201583195733628,0.06749075,0.22345689,0.2937706,0.5582496
17,0.0019483435130048846,0.065773495,0.20125021,0.29136974,0.56544065
18,0.001799884837221455,0.063863896,0.22250703,0.3018978,0.53346944
19,0.001738020085880684,0.06266827,0.2512796,0.3119758,0.5018019
20,0.0018271369575564792,0.06329669,0.21839479,0.30041614,0.53803754
21,0.0016924584307078574,0.061644133,0.2209545,0.3161518,0.4883753
22,0.0016867778610295473,0.060936455,0.22723725,0.30866507,0.5123198
23,0.001627100555284939,0.059615854,0.21145661,0.29794076,0.54561913
24,0.001657729519338154,0.05960789,0.22829011,0.31245613,0.5002667
25,0.0016231427849312354,0.05943752,0.2072006,0.28735122,0.5773448
26,0.0015173067728074285,0.056780092,0.21745256,0.29996127,0.5394354
27,0.0014516351697756698,0.056119967,0.22403291,0.29973462,0.5401311
28,0.0015409832479650373,0.056687478,0.21646947,0.3009643,0.53635013
