epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.027221306213389404,0.23628795,0.21506517,0.35394186,0.23714828
1,0.018750711530447006,0.19310227,0.34281436,0.46360937,-0.3088224
2,0.012402415432205254,0.15537487,0.26071134,0.39180332,0.06521332
3,0.00810648506607818,0.12592411,0.2621283,0.3730872,0.15238822
4,0.005982624177969145,0.11139442,0.23159955,0.36110267,0.20596862
5,0.005235815099546347,0.10234542,0.28620604,0.37519965,0.14276254
6,0.004407109473620287,0.094045,0.24771586,0.35169908,0.24678534
7,0.006425939878020224,0.10692007,0.31807038,0.43553331,-0.15509856
8,0.003672683830187783,0.085663445,0.226496,0.30636674,0.42844307
9,0.0033373064868845344,0.08077383,0.21534634,0.310923,0.41131628
10,0.0026882869938907043,0.0726486,0.25233608,0.36057287,0.20829678
11,0.003109849059282252,0.07579465,0.21095873,0.31921694,0.3794909
12,0.00294309647804105,0.07304811,0.25785616,0.32007125,0.37616515
13,0.002511432905885158,0.067851074,0.2848993,0.36232865,0.20056778
14,0.0018649563135775017,0.059831496,0.20808315,0.32478666,0.3576486
15,0.0024461426586309576,0.066568874,0.2966883,0.41492262,-0.04836023
16,0.002417255038017174,0.064914934,0.20236725,0.3166409,0.38946527
17,0.0019034461910698817,0.058258086,0.19244638,0.3057409,0.43077582
18,0.0021463161749786445,0.060009286,0.29560345,0.3429277,0.2838872
19,0.0029723740794658873,0.07143581,0.1767764,0.28934428,0.4901926
20,0.0016610170825680887,0.05432826,0.2811114,0.41314942,-0.039418936
21,0.001559041080690804,0.05195192,0.21299292,0.32510197,0.3564008
22,0.0015989889102704844,0.052453596,0.20308457,0.31772307,0.38528502
23,0.0020243047441578133,0.05715845,0.28488213,0.36401892,0.19309163
24,0.0016386499358222036,0.054476574,0.25928646,0.38145775,0.11392766
25,0.003372901211200356,0.071044855,0.30002573,0.39205167,0.064027905
26,0.0017715093387364919,0.056469236,0.2992671,0.4315643,-0.13414168
27,0.0013486781215430131,0.048898544,0.20814547,0.32435146,0.35936892
28,0.0017054998395906295,0.053776413,0.23806365,0.34897238,0.25841933
29,0.003984455988988471,0.07983529,0.23817623,0.35436943,0.23530394
30,0.0016322289409965213,0.054396812,0.33448485,0.460104,-0.28910494
31,0.0012627491223445924,0.046715252,0.20729372,0.33235365,0.3273685
32,0.001200500695565345,0.04466806,0.28576276,0.38789573,0.08376616
33,0.0011696537098032423,0.04491013,0.20174743,0.32285354,0.3652724
34,0.0011784765041904228,0.04478983,0.20694363,0.33385566,0.32127512
35,0.0012248532187765125,0.045030784,0.20750946,0.33165747,0.33018345
36,0.0011630244449241382,0.044222604,0.23940223,0.37507117,0.14334941
37,0.001217444933387345,0.04479311,0.20233087,0.32692862,0.3491481
38,0.001190920274348173,0.04457609,0.20578985,0.32542193,0.35513335
39,0.001135315698279142,0.04337273,0.21077529,0.32995772,0.33703148
40,0.0011695407198368973,0.043543782,0.203132,0.32698888,0.34890813
41,0.0011251254425257106,0.042799678,0.20178339,0.32641137,0.35120595
42,0.0011125785663435553,0.042466015,0.20215607,0.3265496,0.35065633
43,0.0011083232499334952,0.042483304,0.2059774,0.32957405,0.33857244
44,0.0010963774470424555,0.042753402,0.2216077,0.35738662,0.22222698
