video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,mean_area_significant_change,stabilized_area_significant_change,max_area_significant_change,num_hotspots,hotspot_solidity,centroid_distance,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,rate_of_std_change_initial,peak_to_average_ratio,radial_profile_0,radial_profile_1,radial_profile_2,radial_profile_3,radial_profile_4,bbox_area,bbox_aspect_ratio,perimeter,circularity,mean_gradient_at_edge,temp_p25,temp_p75,temp_iqr
temp_2025-3-13-19-19-40_21.4_27.5_6.1_,1,0.933,hardyboard,6.1,2.1,7.0,189,0.0060969374587719,0.0670654054672041,0.023389963003308,0.3110046386718998,23.072933625518957,0.3146584090450449,22.5654735565186,24.3767070770264,0.2375256621515684,0.1572886375817533,0.2566408429827085,0.3743143241640809,0.3488345009161318,27.8,33.81578947368421,37,1,1.092485549132948,0.0,9.6,1.7867391216563926,2.907542181211923,0.0070270221285073,1.0565066182163092,24.313675138685443,23.60412051942614,23.13666234910488,22.978914109487366,22.95603729696833,255,1.1333333333333333,50.041629910469055,0.9484376260315456,0.2402934365992995,22.8811111450195,23.1410846710205,0.2599735260010014
temp_2025-3-13-19-8-43_21.4_30_8.6_,1,0.933,hardyboard,8.6,2.1,7.0,169,0.011453501915653,0.112694486358464,0.039227008819583,0.4308376312256001,23.255507915203385,0.3898499739662717,22.6479110717773,24.807544708252,0.1969102700897872,0.1359366020789528,0.2220563606397689,0.4561591474819116,0.4274537749359263,28.606666666666666,33.026315789473685,36,1,1.0903225806451613,0.0,9.6,1.6987614555273305,2.4159864524459485,0.0089952582459833,1.0667384603556205,24.464008013407387,23.820253849029545,23.26787780125936,23.05931182861328,23.01458670876242,240,0.9375,47.455843687057495,0.9430118951154212,0.2916386923215666,23.0043506622314,23.3458385467529,0.3414878845215021
temp_2025-3-13-19-1-38_21.4_32.5_11.1_,1,0.933,hardyboard,11.1,2.1,7.0,233,0.0112954661519966,0.1246432030149797,0.0438987291776155,0.497653961181701,23.179116393813757,0.4029959425359515,22.6204395294189,25.0490684509277,0.2081581520285777,0.1428624568715579,0.2392725637542483,0.4908048426780643,0.452069465952646,35.18,40.578947368421055,44,1,1.083720930232558,0.0,9.0,2.070342953464785,4.097792492972221,0.0108372017820615,1.0806740009128653,24.704866303337944,23.879827022552483,23.21291147172451,23.018177406697323,22.94745188819036,289,1.0,55.21320307254791,0.9604613653844444,0.2371580745846294,22.9359035491943,23.2366886138916,0.3007850646973011
temp_2025-3-13-18-55-50_21.4_35_13.6_,1,0.933,hardyboard,13.6,2.1,7.0,152,0.0170357211640015,0.1862623566075392,0.0614492098490419,0.7114906311034979,23.35133066980462,0.4683057224841154,22.7440032958984,25.2498893737793,0.2793091311018941,0.1989931421112647,0.3009977089731386,0.5801220028900894,0.5309001301211262,31.986666666666668,36.526315789473685,40,1,1.0935251798561152,0.0,9.8,1.617088951732093,1.9883170077561776,0.0137775774802853,1.0813040905814282,24.97893502977159,24.051161084856297,23.423043012619033,23.12970052226897,23.023562068030937,208,1.2307692307692308,44.62741661071777,0.9590692299890348,0.3230564084373909,23.0317115783691,23.495719909668,0.4640083312988992
T2.2V_2025-08-15-17-19-03_21_28_7_,1_centerhole,1.00085,hardyboard,7.0,2.2,8.0,195,0.0045907514523236,0.0617666684664186,0.0142578283945719,0.123178482055664,22.16054521942139,0.2718986010572446,21.737171173095703,23.113754272460938,0.1278724636947889,0.0824500602656949,0.1520566011086472,0.3046668463731933,0.2896078490725631,23.22,28.526315789473685,33,1,1.007751937984496,0.0,9.0,1.1000230199601746,0.4507796234192707,0.0035325225418054,1.0430137906627024,22.86205012981708,22.48136607805888,22.100637021817658,21.965781945448654,21.937984784444172,300,0.75,56.62741661071777,0.7641717471414383,0.4161147738120835,21.95875358581543,22.303951263427734,0.3451976776123047
T2.2V_2025-08-15-17-19-03_21_28_7_,2_cornerhole,0.37451,hardyboard,7.0,2.2,8.0,129,0.0073321749583437,0.0868691437004152,0.0146750041416713,0.1916770935058593,22.478537934473316,0.1636080902003624,22.04170608520508,23.045387268066406,0.1568678665628063,0.1038199590835784,0.1775421763575373,0.1886066115824919,0.1770099004472287,3.513333333333333,7.052631578947368,12,1,1.1217391304347826,0.0,9.8,0.4607759295947951,-0.1602745153152507,0.0031152945112053,1.025217357785702,22.918068885803223,22.78427851200104,22.60115513801575,22.445276021957397,22.37409481406212,182,1.0769230769230769,40.041630148887634,1.0110580108604033,0.4014255250463641,22.359067916870117,22.59295654296875,0.2338886260986328
T2.2V_2025-08-13-17-56-09_21_30_9_,1_centerhole,1.00085,hardyboard,9.0,2.2,8.0,219,0.0073265267289398,0.0709154224831216,0.020479679107666,0.231882095336914,22.593315740611455,0.2464379117302006,21.695566177368164,23.42761611938477,0.1288218971514624,0.0905221792189121,0.1450326649565667,0.2727885179126165,0.260951688005874,18.273333333333333,22.13157894736842,25,1,1.0138888888888888,0.0,9.6,-0.1204512878544654,0.5380223451814672,0.0026035805695234,1.0369268675900305,22.90406271127554,22.794729848702747,22.63478645324707,22.54847834660457,22.435116661919487,342,1.0555555555555556,59.455843687057495,0.7785112386806824,1.0725179566494467,22.44167709350586,22.74400329589844,0.3023262023925781
T2.2V_2025-08-13-17-56-09_21_30_9_,2_cornerhole,0.37451,hardyboard,9.0,2.2,8.0,151,0.009532347126439,0.1126203726459031,0.0227378209431966,0.2864513397216797,22.386156487370172,0.3102988757831768,21.51508140563965,23.49571990966797,0.1752562524550231,0.1263753660256778,0.1925659684945415,0.3438223570678489,0.3281031721718992,23.3,26.23684210526316,29,1,0.9587301587301588,0.0,9.6,0.6582396746530862,0.7594772160959686,0.0037786396092361,1.0495647130369965,22.979296537546013,22.62968599796295,22.289932133601265,22.259952946713096,22.200496673583984,288,0.8888888888888888,53.455843567848206,0.6640433571720201,1.0084247243015114,22.193614959716797,22.510469436645508,0.3168544769287109
T2.2V_2025-08-13-17-46-38_21_34_13_,1_centerhole,1.00085,hardyboard,13.0,2.2,8.0,169,0.0149783298108552,0.1478566502678333,0.0408558845520019,0.381591796875,22.388278930483487,0.3203353119355162,21.48728370666504,23.67255592346191,0.2398788917848008,0.1720357644346337,0.2666042260164332,0.3797774695773384,0.3541786064554008,29.4,35.526315789473685,41,1,0.9362880886426592,0.0,8.6,0.7197104541669996,0.9455091247111388,0.0063742880940781,1.0573638106335086,23.15176618666876,22.609946469465893,22.28201802136147,22.314179637215354,22.215672302246094,342,0.9473684210526316,57.69848418235779,0.6379222660508327,1.032474950934866,22.193614959716797,22.537981033325195,0.3443660736083984
T2.2V_2025-08-13-17-46-38_21_34_13_,2_cornerhole,0.37451,hardyboard,13.0,2.2,8.0,169,0.0126967318597464,0.1352656663522218,0.0267880303519112,0.3273048400878906,22.69295517599794,0.2491802360626775,21.917240142822266,23.71331787109375,0.2209081724030859,0.1585375021007185,0.2550179633868517,0.280003278911654,0.2668577208232396,20.933333333333337,26.157894736842103,30,1,1.111842105263158,0.0,9.6,0.16648225627479,0.2882317306065314,0.0040254931274116,1.0449638527544016,23.070900599161785,23.054706811904907,22.804740098806526,22.630702555179596,22.633393466472626,208,1.2307692307692308,46.97056233882904,0.9625982090606487,1.1185112914982476,22.537981033325195,22.840003967285156,0.3020229339599609
temp_2025-3-13-20-15-58_21.4_26_4.6_,1,1.07,hardyboard,4.6,2.4,9.0,117,0.004887927291739,0.0591464083418884,0.01807498931885,0.2167873382568004,23.1346967807998,0.2916766036207145,22.6616477966309,24.1064758300781,0.0838737200360848,0.0623990281151314,0.0977327884771952,0.3369690624155199,0.3178081411441223,14.153333333333334,16.05263157894737,18,1,1.135922330097087,0.0,9.4,1.3167298904134803,1.0196180320941144,0.0061333053876665,1.0420052641487314,23.98459968566892,23.65753889083861,23.237460494041443,23.012237462130443,22.901895523071268,144,1.0,38.14213538169861,1.010614951648522,0.2801406595065568,22.9359035491943,23.2503452301025,0.3144416809081996
T2.4V_2025-08-13-17-33-28_21_26_5_,1_centerhole,1.15278,hardyboard,5.0,2.4,10.5,526,0.0046983009962087,0.0532244947020075,0.0239191055297851,0.2733650207519531,22.402501606451693,0.2454570401666752,21.320322036743164,23.30492401123047,0.0810975139084289,0.0600066223192864,0.0948570091914753,0.2603423995866739,0.253878027560916,29.24,32.86842105263158,39,1,0.9962121212121212,0.0,9.4,-0.1135066985726665,0.3223810785994527,0.0015373918248675,1.0402822158271328,22.619102813102103,22.539718989972716,22.40097434106081,22.38325290101947,22.30676451325417,700,1.12,93.59797871112823,0.7545059484362959,0.9751058307932592,22.23500633239746,22.565473556518555,0.3304672241210937
T2.4V_2025-08-13-17-33-28_21_26_5_,2_cornerhole,0.43485,hardyboard,5.0,2.4,10.5,417,0.0042893291132302,0.0301124517866178,0.017837441485861,0.2187843322753906,22.091943938715,0.2542465277977481,21.38992500305176,23.19573402404785,0.050988647502345,0.0366740993191784,0.066587964979579,0.2699741382347265,0.2629242478985178,26.526666666666667,28.710526315789473,32,2,0.695,15.92670398545553,7.0,0.611279673309991,1.1476894128893704,0.0023681567531978,1.049963465795263,22.02686050959996,22.093935232162476,22.173373637660855,22.11037055827953,22.00361115282232,812,0.9655172413793104,153.456263422966,0.2225239091254479,0.936837478529978,21.93107795715332,22.221220016479492,0.2901420593261719
temp_2025-3-13-20-7-13_21.4_27.5_6.1_,1,1.07,hardyboard,6.1,2.4,9.0,127,0.0087021376864843,0.105711538960616,0.0270093282063659,0.3245468139648011,23.15393782578115,0.3356498312161081,22.6479110717773,24.4306678771973,0.0791117900938556,0.0930350854828649,0.1631007156972899,0.3780173942563093,0.3611194812503799,18.793333333333333,18.710526315789473,25,1,1.1288888888888888,0.0,9.8,1.4053936269451548,1.306844362396344,0.0064004567885109,1.0551409466943698,24.176753997802724,23.777651429176323,23.28362045969282,23.01884999275206,22.906158748425916,156,1.0833333333333333,39.55634891986847,1.0199554122625218,0.2774538640581108,22.9222087860107,23.3049240112305,0.3827152252198011
T2.4V_2025-08-15-16-56-08_21_28_7_,1_centerhole,1.15278,hardyboard,7.0,2.4,10.5,140,0.0080808255137229,0.0881498609270359,0.0154495239257812,0.205423355102539,22.53160955674308,0.1688821802244088,22.09697532653809,23.113754272460938,0.156275960735809,0.1071436057317828,0.1712369646344882,0.1944697864644949,0.1831332815164425,5.413333333333333,9.81578947368421,12,1,1.09375,0.0,9.6,0.5101184568876516,-0.2109234516922233,0.0027487075174697,1.0258368011504817,22.909984588623047,22.778215885162354,22.601485699415207,22.483918276700106,22.40336388349533,210,0.9333333333333332,42.87005698680878,0.9572597050311514,0.3806716727364842,22.40037727355957,22.647911071777344,0.2475337982177734
T2.4V_2025-08-15-16-56-08_21_28_7_,2_cornerhole,0.43485,hardyboard,7.0,2.4,10.5,219,0.0070398606798552,0.0625806660412671,0.0170850753784179,0.1777992248535156,22.190534503536146,0.2798395416660427,21.59842109680176,23.19573402404785,0.116158502143727,0.0777195180605546,0.1292193774218972,0.3048590289683534,0.2945051826393252,24.9,28.86842105263158,32,1,0.906832298136646,0.0,9.0,1.235611737548495,0.9799066372083844,0.0035148567741188,1.045298571801032,22.88452993120466,22.417928477128346,22.125772036038914,22.042417708863603,21.995598634084065,400,1.0,68.52691113948822,0.5860459461087862,0.4244845329038142,21.986408233642575,22.31772804260254,0.3313198089599609
temp_2025-3-13-19-57-2_21.4_30_8.6_,1,1.07,hardyboard,8.6,2.4,9.0,189,0.0088387660158468,0.1010016385840302,0.0370145613147417,0.3645896911620987,23.014737616241295,0.375573790654394,22.4829654693604,24.5654335021973,0.1752028912762317,0.112093509021474,0.1960933927505728,0.4331756252574598,0.4083036272753494,28.293333333333333,31.973684210526315,34,1,1.0769230769230769,0.0,9.8,1.863102585666068,3.049695307685802,0.0077338065971106,1.0673783864849145,24.350343598259823,23.527649852964625,22.995123539652127,22.823339326041083,22.80457565519545,272,1.0625,50.284270882606506,0.9393065561744952,0.2524971448633283,22.7851619720459,23.0864124298096,0.3012504577637003
